state,county,seg,conf,date,value,headline
Georgia,Georgia,Residential,1,2020-04-02,18.614,13.0
Georgia,Georgia,Residential,1,2020-04-03,20.128,13.0
Georgia,Georgia,Residential,1,2020-04-04,15.502,13.0
Georgia,Georgia,Residential,1,2020-04-05,13.021,13.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-23,2.077,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-24,0.957,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-25,1.234,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-26,1.577,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-27,2.799,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-28,2.177,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-29,0.7609999999999999,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-01,1.987,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-02,0.468,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-03,1.405,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-04,-0.7879999999999999,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-05,0.995,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-06,-1.261,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-07,0.149,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-08,-0.338,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-09,-1.731,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-10,-1.896,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-11,-2.1180000000000003,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-12,-1.99,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-13,-3.755,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-14,-6.238,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-15,-7.99,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-16,-9.751,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-17,-17.506,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-18,-20.446,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-19,-22.84,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-20,-30.536,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-21,-39.995,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-22,-41.867,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-23,-37.806,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-24,-45.145,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-25,-50.43899999999999,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-26,-51.268,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-27,-52.054,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-28,-55.85,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-29,-56.167,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-30,-48.901,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-31,-48.144,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-04-01,-48.32,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-04-02,-49.51300000000001,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-04-03,-49.057,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-04-04,-54.528,-55.0
Hawaii,Hawaii,Retail & recreation,1,2020-04-05,-54.65600000000001,-55.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-23,0.0,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-24,-0.7170000000000001,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-25,-0.337,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-26,2.271,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-27,3.708,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-28,1.751,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-29,1.237,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-01,2.267,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-02,0.929,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-03,5.055,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-04,1.198,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-05,6.25,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-06,1.027,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-07,3.516,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-08,2.396,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-09,1.013,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-10,0.043,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-11,0.62,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-12,5.334,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-13,9.133,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-14,6.414,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-15,4.876,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-16,7.303,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-17,0.632,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-18,-0.206,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-19,-1.625,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-20,-5.327000000000001,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-21,-14.142,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-22,-16.082,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-23,-14.563,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-24,-21.862,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-25,-30.47,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-26,-32.375,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-27,-31.545,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-28,-36.321,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-29,-36.399,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-30,-30.941,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-31,-30.75,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-04-01,-30.305,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-04-02,-27.292,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-04-03,-22.755,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-04-04,-29.328000000000007,-26.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-04-05,-26.133000000000006,-26.0
Hawaii,Hawaii,Parks,1,2020-02-23,15.569,-67.0
Hawaii,Hawaii,Parks,1,2020-02-24,5.5470000000000015,-67.0
Hawaii,Hawaii,Parks,1,2020-02-25,5.31,-67.0
Hawaii,Hawaii,Parks,1,2020-02-26,8.772,-67.0
Hawaii,Hawaii,Parks,1,2020-02-27,2.553,-67.0
Hawaii,Hawaii,Parks,1,2020-02-28,-1.295,-67.0
Hawaii,Hawaii,Parks,1,2020-02-29,0.25,-67.0
Hawaii,Hawaii,Parks,1,2020-03-01,-6.886,-67.0
Hawaii,Hawaii,Parks,1,2020-03-02,-7.002999999999999,-67.0
Hawaii,Hawaii,Parks,1,2020-03-03,-0.4970000000000001,-67.0
Hawaii,Hawaii,Parks,1,2020-03-04,6.579,-67.0
Hawaii,Hawaii,Parks,1,2020-03-05,-0.76,-67.0
Hawaii,Hawaii,Parks,1,2020-03-06,-8.392999999999999,-67.0
Hawaii,Hawaii,Parks,1,2020-03-07,3.984,-67.0
Hawaii,Hawaii,Parks,1,2020-03-08,3.394,-67.0
Hawaii,Hawaii,Parks,1,2020-03-09,-6.386,-67.0
Hawaii,Hawaii,Parks,1,2020-03-10,0.996,-67.0
Hawaii,Hawaii,Parks,1,2020-03-11,3.751,-67.0
Hawaii,Hawaii,Parks,1,2020-03-12,-12.004,-67.0
Hawaii,Hawaii,Parks,1,2020-03-13,-8.134,-67.0
Hawaii,Hawaii,Parks,1,2020-03-14,1.644,-67.0
Hawaii,Hawaii,Parks,1,2020-03-15,-7.235,-67.0
Hawaii,Hawaii,Parks,1,2020-03-16,-33.669000000000004,-67.0
Hawaii,Hawaii,Parks,1,2020-03-17,-42.533,-67.0
Hawaii,Hawaii,Parks,1,2020-03-18,-23.369,-67.0
Hawaii,Hawaii,Parks,1,2020-03-19,-31.07,-67.0
Hawaii,Hawaii,Parks,1,2020-03-20,-29.378,-67.0
Hawaii,Hawaii,Parks,1,2020-03-21,-37.5,-67.0
Hawaii,Hawaii,Parks,1,2020-03-22,-42.615,-67.0
Hawaii,Hawaii,Parks,1,2020-03-23,-58.544,-67.0
Hawaii,Hawaii,Parks,1,2020-03-24,-61.892,-67.0
Hawaii,Hawaii,Parks,1,2020-03-25,-65.262,-67.0
Hawaii,Hawaii,Parks,1,2020-03-26,-69.039,-67.0
Hawaii,Hawaii,Parks,1,2020-03-27,-69.482,-67.0
Hawaii,Hawaii,Parks,1,2020-03-28,-64.891,-67.0
Hawaii,Hawaii,Parks,1,2020-03-29,-65.07,-67.0
Hawaii,Hawaii,Parks,1,2020-03-30,-67.171,-67.0
Hawaii,Hawaii,Parks,1,2020-03-31,-68.197,-67.0
Hawaii,Hawaii,Parks,1,2020-04-01,-59.78100000000001,-67.0
Hawaii,Hawaii,Parks,1,2020-04-02,-62.9,-67.0
Hawaii,Hawaii,Parks,1,2020-04-03,-64.663,-67.0
Hawaii,Hawaii,Parks,1,2020-04-04,-63.197,-67.0
Hawaii,Hawaii,Parks,1,2020-04-05,-67.465,-67.0
Hawaii,Hawaii,Transit stations,1,2020-02-23,2.297,-76.0
Hawaii,Hawaii,Transit stations,1,2020-02-24,4.432,-76.0
Hawaii,Hawaii,Transit stations,1,2020-02-25,0.961,-76.0
Hawaii,Hawaii,Transit stations,1,2020-02-26,-0.8759999999999999,-76.0
Hawaii,Hawaii,Transit stations,1,2020-02-27,-0.922,-76.0
Hawaii,Hawaii,Transit stations,1,2020-02-28,-0.6409999999999999,-76.0
Hawaii,Hawaii,Transit stations,1,2020-02-29,-0.8009999999999999,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-01,-0.41,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-02,-1.5930000000000002,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-03,-3.297,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-04,-5.997999999999998,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-05,-4.345,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-06,-3.011,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-07,-4.003,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-08,-2.215,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-09,-3.117,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-10,-4.258,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-11,-5.6610000000000005,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-12,-8.822000000000003,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-13,-7.944,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-14,-9.316,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-15,-11.403,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-16,-14.889,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-17,-22.047,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-18,-26.887,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-19,-31.402,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-20,-33.825,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-21,-39.884,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-22,-43.397,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-23,-43.975,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-24,-50.206,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-25,-55.728,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-26,-65.833,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-27,-66.047,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-28,-70.233,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-29,-71.944,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-30,-63.78100000000001,-76.0
Hawaii,Hawaii,Transit stations,1,2020-03-31,-64.354,-76.0
Hawaii,Hawaii,Transit stations,1,2020-04-01,-66.24,-76.0
Hawaii,Hawaii,Transit stations,1,2020-04-02,-68.73,-76.0
Hawaii,Hawaii,Transit stations,1,2020-04-03,-68.226,-76.0
Hawaii,Hawaii,Transit stations,1,2020-04-04,-73.14399999999998,-76.0
Hawaii,Hawaii,Transit stations,1,2020-04-05,-75.718,-76.0
Hawaii,Hawaii,Workplaces,1,2020-02-23,0.989,-46.0
Hawaii,Hawaii,Workplaces,1,2020-02-24,1.804,-46.0
Hawaii,Hawaii,Workplaces,1,2020-02-25,-0.336,-46.0
Hawaii,Hawaii,Workplaces,1,2020-02-26,0.535,-46.0
Hawaii,Hawaii,Workplaces,1,2020-02-27,0.397,-46.0
Hawaii,Hawaii,Workplaces,1,2020-02-28,1.789,-46.0
Hawaii,Hawaii,Workplaces,1,2020-02-29,0.634,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-01,1.374,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-02,2.194,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-03,0.89,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-04,0.8909999999999999,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-05,0.953,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-06,1.727,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-07,1.405,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-08,0.7140000000000001,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-09,1.3119999999999998,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-10,0.0,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-11,-0.237,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-12,-1.31,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-13,-0.645,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-14,-3.534,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-15,-5.33,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-16,-17.039,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-17,-22.888,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-18,-24.906,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-19,-28.345,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-20,-31.496,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-21,-26.823,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-22,-30.219,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-23,-34.857,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-24,-42.235,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-25,-45.832,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-26,-53.097,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-27,-45.933,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-28,-43.271,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-29,-45.385,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-30,-46.627,-46.0
Hawaii,Hawaii,Workplaces,1,2020-03-31,-48.566,-46.0
Hawaii,Hawaii,Workplaces,1,2020-04-01,-48.92100000000001,-46.0
Hawaii,Hawaii,Workplaces,1,2020-04-02,-49.404,-46.0
Hawaii,Hawaii,Workplaces,1,2020-04-03,-47.306,-46.0
Hawaii,Hawaii,Workplaces,1,2020-04-04,-45.129,-46.0
Hawaii,Hawaii,Workplaces,1,2020-04-05,-46.429,-46.0
Hawaii,Hawaii,Residential,1,2020-02-23,-0.118,16.0
Hawaii,Hawaii,Residential,1,2020-02-24,-0.469,16.0
Hawaii,Hawaii,Residential,1,2020-02-25,0.51,16.0
Hawaii,Hawaii,Residential,1,2020-02-26,-0.083,16.0
Hawaii,Hawaii,Residential,1,2020-02-27,-0.175,16.0
Hawaii,Hawaii,Residential,1,2020-02-28,-0.59,16.0
Hawaii,Hawaii,Residential,1,2020-02-29,-0.188,16.0
Hawaii,Hawaii,Residential,1,2020-03-01,1.011,16.0
Hawaii,Hawaii,Residential,1,2020-03-02,0.025,16.0
Hawaii,Hawaii,Residential,1,2020-03-03,0.434,16.0
Hawaii,Hawaii,Residential,1,2020-03-04,0.2,16.0
Hawaii,Hawaii,Residential,1,2020-03-05,0.192,16.0
Hawaii,Hawaii,Residential,1,2020-03-06,0.083,16.0
Hawaii,Hawaii,Residential,1,2020-03-07,-0.168,16.0
Hawaii,Hawaii,Residential,1,2020-03-08,0.617,16.0
Hawaii,Hawaii,Residential,1,2020-03-09,0.574,16.0
Hawaii,Hawaii,Residential,1,2020-03-10,1.008,16.0
Hawaii,Hawaii,Residential,1,2020-03-11,0.836,16.0
Hawaii,Hawaii,Residential,1,2020-03-12,1.95,16.0
Hawaii,Hawaii,Residential,1,2020-03-13,1.67,16.0
Hawaii,Hawaii,Residential,1,2020-03-14,1.886,16.0
Hawaii,Hawaii,Residential,1,2020-03-15,3.029,16.0
Hawaii,Hawaii,Residential,1,2020-03-16,7.035,16.0
Hawaii,Hawaii,Residential,1,2020-03-17,11.722,16.0
Hawaii,Hawaii,Residential,1,2020-03-18,11.716,16.0
Hawaii,Hawaii,Residential,1,2020-03-19,13.626,16.0
Hawaii,Hawaii,Residential,1,2020-03-20,15.811,16.0
Hawaii,Hawaii,Residential,1,2020-03-21,12.327,16.0
Hawaii,Hawaii,Residential,1,2020-03-22,11.423,16.0
Hawaii,Hawaii,Residential,1,2020-03-23,16.052,16.0
Hawaii,Hawaii,Residential,1,2020-03-24,20.494,16.0
Hawaii,Hawaii,Residential,1,2020-03-25,22.388,16.0
Hawaii,Hawaii,Residential,1,2020-03-26,25.312,16.0
Hawaii,Hawaii,Residential,1,2020-03-27,25.045,16.0
Hawaii,Hawaii,Residential,1,2020-03-28,18.284,16.0
Hawaii,Hawaii,Residential,1,2020-03-29,16.07,16.0
Hawaii,Hawaii,Residential,1,2020-03-30,20.817,16.0
Hawaii,Hawaii,Residential,1,2020-03-31,22.987,16.0
Hawaii,Hawaii,Residential,1,2020-04-01,22.67,16.0
Hawaii,Hawaii,Residential,1,2020-04-02,23.422,16.0
Hawaii,Hawaii,Residential,1,2020-04-03,24.23,16.0
Hawaii,Hawaii,Residential,1,2020-04-04,17.963,16.0
Hawaii,Hawaii,Residential,1,2020-04-05,15.867,16.0
Idaho,Idaho,Retail & recreation,1,2020-02-23,43.528,-40.0
Idaho,Idaho,Retail & recreation,1,2020-02-24,17.984,-40.0
Idaho,Idaho,Retail & recreation,1,2020-02-25,29.997,-40.0
Idaho,Idaho,Retail & recreation,1,2020-02-26,24.336,-40.0
Idaho,Idaho,Retail & recreation,1,2020-02-27,46.81800000000001,-40.0
Idaho,Idaho,Retail & recreation,1,2020-02-28,45.757,-40.0
Idaho,Idaho,Retail & recreation,1,2020-02-29,14.072,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-01,53.493,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-02,22.053,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-03,42.705,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-04,33.582,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-05,55.295,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-06,41.117,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-07,1.71,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-08,66.431,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-09,37.684,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-10,65.414,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-11,59.997,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-12,54.139,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-13,32.637,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-14,-11.142,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-15,28.493,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-16,65.308,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-17,56.247,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-18,47.544,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-19,93.253,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-20,68.637,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-21,75.885,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-22,139.858,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-23,46.464,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-24,39.789,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-25,10.185,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-26,23.504,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-27,10.557,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-28,13.338,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-29,24.647,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-30,11.345999999999998,-40.0
Idaho,Idaho,Retail & recreation,1,2020-03-31,-1.67,-40.0
Idaho,Idaho,Retail & recreation,1,2020-04-01,12.638,-40.0
Idaho,Idaho,Retail & recreation,1,2020-04-02,28.513,-40.0
Idaho,Idaho,Retail & recreation,1,2020-04-03,19.677,-40.0
Idaho,Idaho,Retail & recreation,1,2020-04-04,24.231,-40.0
Idaho,Idaho,Retail & recreation,1,2020-04-05,30.416,-40.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-23,12.485,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-24,4.83,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-25,6.314,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-26,9.371,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-27,9.563,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-28,9.823,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-02-29,9.553,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-01,21.318,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-02,8.863999999999997,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-03,10.617,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-04,9.025,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-05,10.242,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-06,7.302,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-07,8.286,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-08,16.601,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-09,6.1770000000000005,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-10,8.958,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-11,7.957000000000002,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-12,9.255,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-13,5.577000000000001,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-14,-5.523,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-15,1.788,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-16,1.789,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-17,-7.0779999999999985,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-18,-11.66,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-19,-14.614,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-20,-20.839,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-21,-28.971,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-22,-21.82,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-23,-23.578000000000007,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-24,-25.966,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-25,-26.922,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-26,-39.856,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-27,-43.184,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-28,-47.377,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-29,-41.718,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-30,-37.812,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-03-31,-37.615,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-04-01,-34.705,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-04-02,-37.978,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-04-03,-38.905,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-04-04,-45.96,-14.0
Idaho,Idaho,Grocery & pharmacy,1,2020-04-05,-39.903,-14.0
Idaho,Idaho,Parks,1,2020-02-23,7.099,30.0
Idaho,Idaho,Parks,1,2020-02-24,4.606,30.0
Idaho,Idaho,Parks,1,2020-02-25,5.42,30.0
Idaho,Idaho,Parks,1,2020-02-26,7.912000000000001,30.0
Idaho,Idaho,Parks,1,2020-02-27,7.747999999999998,30.0
Idaho,Idaho,Parks,1,2020-02-28,7.046,30.0
Idaho,Idaho,Parks,1,2020-02-29,8.601,30.0
Idaho,Idaho,Parks,1,2020-03-01,14.903,30.0
Idaho,Idaho,Parks,1,2020-03-02,10.508,30.0
Idaho,Idaho,Parks,1,2020-03-03,15.014,30.0
Idaho,Idaho,Parks,1,2020-03-04,13.378,30.0
Idaho,Idaho,Parks,1,2020-03-05,13.589,30.0
Idaho,Idaho,Parks,1,2020-03-06,8.271,30.0
Idaho,Idaho,Parks,1,2020-03-07,9.11,30.0
Idaho,Idaho,Parks,1,2020-03-08,13.691,30.0
Idaho,Idaho,Parks,1,2020-03-09,10.917,30.0
Idaho,Idaho,Parks,1,2020-03-10,13.85,30.0
Idaho,Idaho,Parks,1,2020-03-11,13.115,30.0
Idaho,Idaho,Parks,1,2020-03-12,22.975,30.0
Idaho,Idaho,Parks,1,2020-03-13,32.997,30.0
Idaho,Idaho,Parks,1,2020-03-14,26.488000000000003,30.0
Idaho,Idaho,Parks,1,2020-03-15,25.64,30.0
Idaho,Idaho,Parks,1,2020-03-16,31.443,30.0
Idaho,Idaho,Parks,1,2020-03-17,22.479,30.0
Idaho,Idaho,Parks,1,2020-03-18,17.16,30.0
Idaho,Idaho,Parks,1,2020-03-19,12.569,30.0
Idaho,Idaho,Parks,1,2020-03-20,11.813,30.0
Idaho,Idaho,Parks,1,2020-03-21,4.734,30.0
Idaho,Idaho,Parks,1,2020-03-22,1.306,30.0
