state,county,seg,conf,date,value,headline
Georgia,Georgia,Transit stations,1,2020-03-09,-0.228,-52.0
Georgia,Georgia,Transit stations,1,2020-03-10,-2.7710000000000004,-52.0
Georgia,Georgia,Transit stations,1,2020-03-11,-0.419,-52.0
Georgia,Georgia,Transit stations,1,2020-03-12,-1.946,-52.0
Georgia,Georgia,Transit stations,1,2020-03-13,-4.519,-52.0
Georgia,Georgia,Transit stations,1,2020-03-14,-3.942,-52.0
Georgia,Georgia,Transit stations,1,2020-03-15,-12.653,-52.0
Georgia,Georgia,Transit stations,1,2020-03-16,-19.847,-52.0
Georgia,Georgia,Transit stations,1,2020-03-17,-21.411,-52.0
Georgia,Georgia,Transit stations,1,2020-03-18,-24.134,-52.0
Georgia,Georgia,Transit stations,1,2020-03-19,-28.958,-52.0
Georgia,Georgia,Transit stations,1,2020-03-20,-30.475,-52.0
Georgia,Georgia,Transit stations,1,2020-03-21,-26.892,-52.0
Georgia,Georgia,Transit stations,1,2020-03-22,-41.702,-52.0
Georgia,Georgia,Transit stations,1,2020-03-23,-43.192,-52.0
Georgia,Georgia,Transit stations,1,2020-03-24,-40.274,-52.0
Georgia,Georgia,Transit stations,1,2020-03-25,-39.394,-52.0
Georgia,Georgia,Transit stations,1,2020-03-26,-42.511,-52.0
Georgia,Georgia,Transit stations,1,2020-03-27,-44.519,-52.0
Georgia,Georgia,Transit stations,1,2020-03-28,-42.996,-52.0
Georgia,Georgia,Transit stations,1,2020-03-29,-51.62,-52.0
Georgia,Georgia,Workplaces,1,2020-02-16,-3.202,-37.0
Georgia,Georgia,Workplaces,1,2020-02-17,-18.58,-37.0
Georgia,Georgia,Workplaces,1,2020-02-18,-4.89,-37.0
Georgia,Georgia,Workplaces,1,2020-02-19,-2.468,-37.0
Georgia,Georgia,Workplaces,1,2020-02-20,-4.33,-37.0
Georgia,Georgia,Workplaces,1,2020-02-21,-2.887,-37.0
Georgia,Georgia,Workplaces,1,2020-02-22,3.585,-37.0
Georgia,Georgia,Workplaces,1,2020-02-23,0.921,-37.0
Georgia,Georgia,Workplaces,1,2020-02-24,1.44,-37.0
Georgia,Georgia,Workplaces,1,2020-02-25,2.126,-37.0
Georgia,Georgia,Workplaces,1,2020-02-26,1.482,-37.0
Georgia,Georgia,Workplaces,1,2020-02-27,1.589,-37.0
Georgia,Georgia,Workplaces,1,2020-02-28,1.999,-37.0
Georgia,Georgia,Workplaces,1,2020-02-29,3.903,-37.0
Georgia,Georgia,Workplaces,1,2020-03-01,2.131,-37.0
Georgia,Georgia,Workplaces,1,2020-03-02,2.382,-37.0
Georgia,Georgia,Workplaces,1,2020-03-03,1.39,-37.0
Georgia,Georgia,Workplaces,1,2020-03-04,-0.307,-37.0
Georgia,Georgia,Workplaces,1,2020-03-05,-1.181,-37.0
Georgia,Georgia,Workplaces,1,2020-03-06,0.6990000000000001,-37.0
Georgia,Georgia,Workplaces,1,2020-03-07,4.905,-37.0
Georgia,Georgia,Workplaces,1,2020-03-08,1.172,-37.0
Georgia,Georgia,Workplaces,1,2020-03-09,1.842,-37.0
Georgia,Georgia,Workplaces,1,2020-03-10,-0.501,-37.0
Georgia,Georgia,Workplaces,1,2020-03-11,-1.103,-37.0
Georgia,Georgia,Workplaces,1,2020-03-12,-1.496,-37.0
Georgia,Georgia,Workplaces,1,2020-03-13,-7.5939999999999985,-37.0
Georgia,Georgia,Workplaces,1,2020-03-14,-0.191,-37.0
Georgia,Georgia,Workplaces,1,2020-03-15,-8.96,-37.0
Georgia,Georgia,Workplaces,1,2020-03-16,-19.625,-37.0
Georgia,Georgia,Workplaces,1,2020-03-17,-25.287,-37.0
Georgia,Georgia,Workplaces,1,2020-03-18,-29.236,-37.0
Georgia,Georgia,Workplaces,1,2020-03-19,-30.916,-37.0
Georgia,Georgia,Workplaces,1,2020-03-20,-31.912,-37.0
Georgia,Georgia,Workplaces,1,2020-03-21,-17.865,-37.0
Georgia,Georgia,Workplaces,1,2020-03-22,-29.212,-37.0
Georgia,Georgia,Workplaces,1,2020-03-23,-37.595,-37.0
Georgia,Georgia,Workplaces,1,2020-03-24,-40.85,-37.0
Georgia,Georgia,Workplaces,1,2020-03-25,-41.923,-37.0
Georgia,Georgia,Workplaces,1,2020-03-26,-42.51,-37.0
Georgia,Georgia,Workplaces,1,2020-03-27,-42.343,-37.0
Georgia,Georgia,Workplaces,1,2020-03-28,-28.116,-37.0
Georgia,Georgia,Workplaces,1,2020-03-29,-36.631,-37.0
Georgia,Georgia,Residential,1,2020-02-16,0.633,11.0
Georgia,Georgia,Residential,1,2020-02-17,3.793,11.0
Georgia,Georgia,Residential,1,2020-02-18,3.173,11.0
Georgia,Georgia,Residential,1,2020-02-19,0.774,11.0
Georgia,Georgia,Residential,1,2020-02-20,3.779,11.0
Georgia,Georgia,Residential,1,2020-02-21,0.316,11.0
Georgia,Georgia,Residential,1,2020-02-22,-1.075,11.0
Georgia,Georgia,Residential,1,2020-02-23,-0.54,11.0
Georgia,Georgia,Residential,1,2020-02-24,1.449,11.0
Georgia,Georgia,Residential,1,2020-02-25,0.312,11.0
Georgia,Georgia,Residential,1,2020-02-26,-1.111,11.0
Georgia,Georgia,Residential,1,2020-02-27,-0.997,11.0
Georgia,Georgia,Residential,1,2020-02-28,-2.398,11.0
Georgia,Georgia,Residential,1,2020-02-29,-2.52,11.0
Georgia,Georgia,Residential,1,2020-03-01,-1.963,11.0
Georgia,Georgia,Residential,1,2020-03-02,-0.029,11.0
Georgia,Georgia,Residential,1,2020-03-03,0.457,11.0
Georgia,Georgia,Residential,1,2020-03-04,1.278,11.0
Georgia,Georgia,Residential,1,2020-03-05,2.431,11.0
Georgia,Georgia,Residential,1,2020-03-06,-1.75,11.0
Georgia,Georgia,Residential,1,2020-03-07,-2.314,11.0
Georgia,Georgia,Residential,1,2020-03-08,-1.098,11.0
Georgia,Georgia,Residential,1,2020-03-09,-1.116,11.0
Georgia,Georgia,Residential,1,2020-03-10,1.005,11.0
Georgia,Georgia,Residential,1,2020-03-11,-0.335,11.0
Georgia,Georgia,Residential,1,2020-03-12,0.052000000000000005,11.0
Georgia,Georgia,Residential,1,2020-03-13,1.399,11.0
Georgia,Georgia,Residential,1,2020-03-14,1.5759999999999998,11.0
Georgia,Georgia,Residential,1,2020-03-15,3.4410000000000003,11.0
Georgia,Georgia,Residential,1,2020-03-16,7.324,11.0
Georgia,Georgia,Residential,1,2020-03-17,10.54,11.0
Georgia,Georgia,Residential,1,2020-03-18,11.511,11.0
Georgia,Georgia,Residential,1,2020-03-19,12.845999999999998,11.0
Georgia,Georgia,Residential,1,2020-03-20,13.151,11.0
Georgia,Georgia,Residential,1,2020-03-21,8.775,11.0
Georgia,Georgia,Residential,1,2020-03-22,9.76,11.0
Georgia,Georgia,Residential,1,2020-03-23,16.252,11.0
Georgia,Georgia,Residential,1,2020-03-24,18.342,11.0
Georgia,Georgia,Residential,1,2020-03-25,16.749000000000002,11.0
Georgia,Georgia,Residential,1,2020-03-26,18.019,11.0
Georgia,Georgia,Residential,1,2020-03-27,17.635,11.0
Georgia,Georgia,Residential,1,2020-03-28,11.653,11.0
Georgia,Georgia,Residential,1,2020-03-29,11.084,11.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-16,4.356,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-17,5.092,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-18,-0.298,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-19,-0.815,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-20,1.7,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-21,1.3430000000000002,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-22,2.846,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-23,2.08,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-24,0.96,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-25,1.237,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-26,1.579,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-27,2.801,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-28,2.18,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-02-29,0.764,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-01,1.99,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-02,0.471,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-03,1.4069999999999998,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-04,-0.785,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-05,0.998,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-06,-1.258,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-07,0.152,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-08,-0.335,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-09,-1.7280000000000002,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-10,-1.893,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-11,-2.116,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-12,-1.987,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-13,-3.753,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-14,-6.2360000000000015,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-15,-7.987,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-16,-9.749,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-17,-17.503,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-18,-20.443,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-19,-22.837,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-20,-30.533,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-21,-39.992,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-22,-41.864,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-23,-37.803,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-24,-45.142,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-25,-50.43600000000001,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-26,-51.26600000000001,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-27,-52.052,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-28,-55.847,-56.0
Hawaii,Hawaii,Retail & recreation,1,2020-03-29,-56.164,-56.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-16,2.564,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-17,-3.928,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-18,-1.645,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-19,-2.273,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-20,0.789,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-21,-0.953,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-22,1.273,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-23,-0.002,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-24,-0.7190000000000001,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-25,-0.339,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-26,2.269,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-27,3.706,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-28,1.7480000000000002,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-02-29,1.234,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-01,2.265,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-02,0.927,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-03,5.053,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-04,1.195,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-05,6.247999999999998,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-06,1.025,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-07,3.514,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-08,2.393,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-09,1.011,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-10,0.04,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-11,0.618,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-12,5.331,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-13,9.131,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-14,6.412000000000001,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-15,4.874,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-16,7.3,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-17,0.63,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-18,-0.208,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-19,-1.6269999999999998,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-20,-5.329,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-21,-14.144,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-22,-16.085,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-23,-14.565,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-24,-21.864,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-25,-30.473000000000006,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-26,-32.376999999999995,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-27,-31.547,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-28,-36.324,-36.0
Hawaii,Hawaii,Grocery & pharmacy,1,2020-03-29,-36.401,-36.0
Hawaii,Hawaii,Parks,1,2020-02-16,15.021,-65.0
Hawaii,Hawaii,Parks,1,2020-02-17,13.838,-65.0
Hawaii,Hawaii,Parks,1,2020-02-18,0.664,-65.0
Hawaii,Hawaii,Parks,1,2020-02-19,1.27,-65.0
Hawaii,Hawaii,Parks,1,2020-02-20,6.247000000000001,-65.0
Hawaii,Hawaii,Parks,1,2020-02-21,7.358,-65.0
Hawaii,Hawaii,Parks,1,2020-02-22,20.17,-65.0
Hawaii,Hawaii,Parks,1,2020-02-23,15.569,-65.0
Hawaii,Hawaii,Parks,1,2020-02-24,5.5470000000000015,-65.0
Hawaii,Hawaii,Parks,1,2020-02-25,5.31,-65.0
Hawaii,Hawaii,Parks,1,2020-02-26,8.772,-65.0
Hawaii,Hawaii,Parks,1,2020-02-27,2.553,-65.0
Hawaii,Hawaii,Parks,1,2020-02-28,-1.295,-65.0
Hawaii,Hawaii,Parks,1,2020-02-29,0.25,-65.0
Hawaii,Hawaii,Parks,1,2020-03-01,-6.886,-65.0
Hawaii,Hawaii,Parks,1,2020-03-02,-7.002999999999999,-65.0
Hawaii,Hawaii,Parks,1,2020-03-03,-0.4970000000000001,-65.0
Hawaii,Hawaii,Parks,1,2020-03-04,6.579,-65.0
Hawaii,Hawaii,Parks,1,2020-03-05,-0.76,-65.0
Hawaii,Hawaii,Parks,1,2020-03-06,-8.392999999999999,-65.0
Hawaii,Hawaii,Parks,1,2020-03-07,3.984,-65.0
Hawaii,Hawaii,Parks,1,2020-03-08,3.394,-65.0
Hawaii,Hawaii,Parks,1,2020-03-09,-6.386,-65.0
Hawaii,Hawaii,Parks,1,2020-03-10,0.996,-65.0
Hawaii,Hawaii,Parks,1,2020-03-11,3.751,-65.0
Hawaii,Hawaii,Parks,1,2020-03-12,-12.004,-65.0
Hawaii,Hawaii,Parks,1,2020-03-13,-8.134,-65.0
Hawaii,Hawaii,Parks,1,2020-03-14,1.644,-65.0
Hawaii,Hawaii,Parks,1,2020-03-15,-7.235,-65.0
Hawaii,Hawaii,Parks,1,2020-03-16,-33.669000000000004,-65.0
Hawaii,Hawaii,Parks,1,2020-03-17,-42.533,-65.0
Hawaii,Hawaii,Parks,1,2020-03-18,-23.369,-65.0
Hawaii,Hawaii,Parks,1,2020-03-19,-31.07,-65.0
Hawaii,Hawaii,Parks,1,2020-03-20,-29.378,-65.0
Hawaii,Hawaii,Parks,1,2020-03-21,-37.5,-65.0
Hawaii,Hawaii,Parks,1,2020-03-22,-42.615,-65.0
Hawaii,Hawaii,Parks,1,2020-03-23,-58.544,-65.0
Hawaii,Hawaii,Parks,1,2020-03-24,-61.892,-65.0
Hawaii,Hawaii,Parks,1,2020-03-25,-65.262,-65.0
Hawaii,Hawaii,Parks,1,2020-03-26,-69.039,-65.0
Hawaii,Hawaii,Parks,1,2020-03-27,-69.482,-65.0
Hawaii,Hawaii,Parks,1,2020-03-28,-64.891,-65.0
Hawaii,Hawaii,Parks,1,2020-03-29,-65.07,-65.0
Hawaii,Hawaii,Transit stations,1,2020-02-16,4.265,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-17,-1.524,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-18,6.112,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-19,2.089,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-20,2.3040000000000003,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-21,1.922,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-22,-0.073,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-23,2.297,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-24,4.432,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-25,0.961,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-26,-0.8759999999999999,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-27,-0.922,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-28,-0.6409999999999999,-72.0
Hawaii,Hawaii,Transit stations,1,2020-02-29,-0.8009999999999999,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-01,-0.41,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-02,-1.5930000000000002,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-03,-3.297,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-04,-5.997999999999998,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-05,-4.345,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-06,-3.011,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-07,-4.003,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-08,-2.215,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-09,-3.117,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-10,-4.258,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-11,-5.6610000000000005,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-12,-8.822000000000003,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-13,-7.944,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-14,-9.316,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-15,-11.403,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-16,-14.889,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-17,-22.047,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-18,-26.887,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-19,-31.402,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-20,-33.825,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-21,-39.884,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-22,-43.397,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-23,-43.975,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-24,-50.206,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-25,-55.728,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-26,-65.833,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-27,-66.047,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-28,-70.233,-72.0
Hawaii,Hawaii,Transit stations,1,2020-03-29,-71.944,-72.0
Hawaii,Hawaii,Workplaces,1,2020-02-16,-0.66,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-17,-47.488,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-18,-0.7120000000000001,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-19,-0.35600000000000004,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-20,0.397,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-21,2.33,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-22,0.906,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-23,0.989,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-24,1.804,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-25,-0.336,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-26,0.535,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-27,0.397,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-28,1.789,-45.0
Hawaii,Hawaii,Workplaces,1,2020-02-29,0.634,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-01,1.374,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-02,2.194,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-03,0.89,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-04,0.8909999999999999,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-05,0.953,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-06,1.727,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-07,1.405,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-08,0.7140000000000001,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-09,1.3119999999999998,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-10,0.0,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-11,-0.237,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-12,-1.31,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-13,-0.645,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-14,-3.534,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-15,-5.33,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-16,-17.039,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-17,-22.888,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-18,-24.906,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-19,-28.345,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-20,-31.496,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-21,-26.823,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-22,-30.219,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-23,-34.857,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-24,-42.235,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-25,-45.832,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-26,-53.097,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-27,-45.933,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-28,-43.271,-45.0
Hawaii,Hawaii,Workplaces,1,2020-03-29,-45.385,-45.0
Hawaii,Hawaii,Residential,1,2020-02-16,-0.5429999999999999,16.0
Hawaii,Hawaii,Residential,1,2020-02-17,11.388,16.0
Hawaii,Hawaii,Residential,1,2020-02-18,0.89,16.0
Hawaii,Hawaii,Residential,1,2020-02-19,1.012,16.0
Hawaii,Hawaii,Residential,1,2020-02-20,0.298,16.0
Hawaii,Hawaii,Residential,1,2020-02-21,-0.467,16.0
Hawaii,Hawaii,Residential,1,2020-02-22,-1.007,16.0
Hawaii,Hawaii,Residential,1,2020-02-23,-0.12,16.0
Hawaii,Hawaii,Residential,1,2020-02-24,-0.471,16.0
Hawaii,Hawaii,Residential,1,2020-02-25,0.508,16.0
Hawaii,Hawaii,Residential,1,2020-02-26,-0.086,16.0
Hawaii,Hawaii,Residential,1,2020-02-27,-0.177,16.0
Hawaii,Hawaii,Residential,1,2020-02-28,-0.5920000000000001,16.0
Hawaii,Hawaii,Residential,1,2020-02-29,-0.19,16.0
Hawaii,Hawaii,Residential,1,2020-03-01,1.009,16.0
Hawaii,Hawaii,Residential,1,2020-03-02,0.023,16.0
Hawaii,Hawaii,Residential,1,2020-03-03,0.4320000000000001,16.0
Hawaii,Hawaii,Residential,1,2020-03-04,0.198,16.0
Hawaii,Hawaii,Residential,1,2020-03-05,0.19,16.0
Hawaii,Hawaii,Residential,1,2020-03-06,0.081,16.0
Hawaii,Hawaii,Residential,1,2020-03-07,-0.17,16.0
Hawaii,Hawaii,Residential,1,2020-03-08,0.615,16.0
Hawaii,Hawaii,Residential,1,2020-03-09,0.5720000000000001,16.0
Hawaii,Hawaii,Residential,1,2020-03-10,1.005,16.0
Hawaii,Hawaii,Residential,1,2020-03-11,0.8340000000000001,16.0
Hawaii,Hawaii,Residential,1,2020-03-12,1.948,16.0
Hawaii,Hawaii,Residential,1,2020-03-13,1.668,16.0
Hawaii,Hawaii,Residential,1,2020-03-14,1.883,16.0
Hawaii,Hawaii,Residential,1,2020-03-15,3.027,16.0
Hawaii,Hawaii,Residential,1,2020-03-16,7.033,16.0
Hawaii,Hawaii,Residential,1,2020-03-17,11.72,16.0
Hawaii,Hawaii,Residential,1,2020-03-18,11.713,16.0
Hawaii,Hawaii,Residential,1,2020-03-19,13.624,16.0
Hawaii,Hawaii,Residential,1,2020-03-20,15.809,16.0
Hawaii,Hawaii,Residential,1,2020-03-21,12.325,16.0
Hawaii,Hawaii,Residential,1,2020-03-22,11.421,16.0
Hawaii,Hawaii,Residential,1,2020-03-23,16.05,16.0
Hawaii,Hawaii,Residential,1,2020-03-24,20.492,16.0
Hawaii,Hawaii,Residential,1,2020-03-25,22.386,16.0
Hawaii,Hawaii,Residential,1,2020-03-26,25.309,16.0
Hawaii,Hawaii,Residential,1,2020-03-27,25.043000000000006,16.0
Hawaii,Hawaii,Residential,1,2020-03-28,18.282,16.0
Hawaii,Hawaii,Residential,1,2020-03-29,16.067999999999998,16.0
Idaho,Idaho,Retail & recreation,1,2020-02-16,13.812,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-17,43.898,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-18,20.001,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-19,11.699000000000002,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-20,16.185,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-21,21.601,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-22,40.27,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-23,43.532,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-24,17.988,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-25,30.001,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-26,24.34,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-27,46.822,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-28,45.761,-42.0
Idaho,Idaho,Retail & recreation,1,2020-02-29,14.076,-42.0
Idaho,Idaho,Retail & recreation,1,2020-03-01,53.497,-42.0
Idaho,Idaho,Retail & recreation,1,2020-03-02,22.056,-42.0
Idaho,Idaho,Retail & recreation,1,2020-03-03,42.709,-42.0
Idaho,Idaho,Retail & recreation,1,2020-03-04,33.585,-42.0
